date,oblast,alert_minutes,night_minutes,alert_count,alert_hours,night_hours,rolling_7d_alert_hours,rolling_7d_night_hours,rolling_30d_alert_hours,rolling_30d_night_hours
2025-03-22,Donetska oblast,556.817,268.45,4,9.28,4.474,67.576,34.889,288.588,151.623
2025-03-23,Donetska oblast,546.5840000000001,287.184,5,9.11,4.786,69.825,35.871,282.035,148.97
2025-03-24,Donetska oblast,484.51599999999996,261.58299999999997,4,8.075,4.36,67.727,33.024,279.641,148.137
2025-03-25,Donetska oblast,751.366,452.783,3,12.523,7.546,74.094,38.362,287.139,152.349
2025-03-26,Donetska oblast,348.517,139.067,3,5.809,2.318,66.949,35.294,290.442,154.136
2025-03-27,Donetska oblast,678.283,246.88299999999998,4,11.305,4.115,67.902,33.305,290.153,150.401
2025-03-28,Donetska oblast,868.55,318.35,4,14.476,5.306,70.578,32.905,299.144,153.608
2025-03-29,Donetska oblast,796.266,418.666,5,13.271,6.978,74.569,35.409,304.081,155.978
2025-03-30,Donetska oblast,501.6,263.18399999999997,4,8.36,4.386,73.819,35.009,301.661,154.236
2025-03-31,Donetska oblast,487.117,260.534,6,8.119,4.342,73.863,34.991,294.421,151.103
2025-04-01,Donetska oblast,358.66700000000003,81.98400000000001,3,5.978,1.366,67.318,28.811,291.326,148.641
2025-04-02,Donetska oblast,299.249,149.616,5,4.987,2.494,66.496,28.987,289.4,146.105
2025-04-03,Donetska oblast,519.5,228.85,6,8.658,3.814,63.849,28.686,287.57,142.295
2025-04-04,Donetska oblast,500.683,270.08299999999997,5,8.345,4.501,57.718,27.881,281.27,140.717
2025-04-05,Donetska oblast,619.299,352.58299999999997,4,10.322,5.876,54.769,26.779,284.126,140.643
2025-04-06,Donetska oblast,797.401,387.883,3,13.29,6.465,59.699,28.858,284.717,141.408
2025-04-07,Donetska oblast,590.9,264.466,7,9.848,4.408,61.428,28.924,287.22,140.755
2025-04-08,Donetska oblast,650.349,207.78300000000002,6,10.839,3.463,66.289,31.021,288.355,140.473
2025-04-09,Donetska oblast,506.284,121.717,6,8.438,2.029,69.74,30.556,288.825,137.119
2025-04-10,Donetska oblast,366.651,42.767,7,6.111,0.713,67.193,27.455,288.215,135.118
2025-04-11,Donetska oblast,311.6,22.717,3,5.193,0.379,64.041,23.333,282.533,131.209
2025-04-12,Donetska oblast,455.267,162.167,4,7.588,2.703,61.307,20.16,279.622,127.098
2025-04-13,Donetska oblast,287.783,18.633,3,4.796,0.311,52.813,14.006,272.192,123.188
2025-04-14,Donetska oblast,433.849,174.433,6,7.231,2.907,50.196,12.505,270.248,120.455
2025-04-15,Donetska oblast,739.584,133.317,2,12.326,2.222,51.683,11.264,275.713,118.873
2025-04-16,Donetska oblast,806.984,397.0,5,13.45,6.617,56.695,15.852,278.99,118.283
2025-04-17,Donetska oblast,802.266,389.316,5,13.371,6.489,63.955,21.628,286.205,122.564
2025-04-18,Donetska oblast,562.483,308.85,6,9.375,5.148,68.137,26.397,282.626,122.326
2025-04-19,Donetska oblast,642.5830000000001,346.85,4,10.71,5.781,71.259,29.475,282.984,122.003
2025-04-20,Donetska oblast,0.0,0.0,0,0.0,0.0,66.463,29.164,271.184,116.297
2025-04-21,Donetska oblast,824.3000000000001,371.56600000000003,6,13.738,6.193,72.97,32.45,275.642,118.016
2025-04-22,Donetska oblast,518.318,194.25,4,8.639,3.238,69.283,33.466,275.171,116.468
2025-04-23,Donetska oblast,527.183,271.98400000000004,5,8.786,4.533,64.619,31.382,275.882,116.641
2025-04-24,Donetska oblast,694.317,401.4,3,11.572,6.69,62.82,31.583,274.931,115.785
2025-04-25,Donetska oblast,699.733,251.35,4,11.662,4.189,65.107,30.624,280.784,117.656
2025-04-26,Donetska oblast,305.199,202.083,6,5.087,3.368,59.484,28.211,274.566,116.909
2025-04-27,Donetska oblast,518.567,251.833,5,8.643,4.197,68.127,32.408,268.733,115.8
2025-04-28,Donetska oblast,360.50100000000003,229.217,5,6.008,3.82,60.397,30.035,261.47,112.642
2025-04-29,Donetska oblast,418.116,188.733,6,6.969,3.146,58.727,29.943,260.079,111.402
2025-04-30,Donetska oblast,532.268,202.584,4,8.871,3.376,58.812,28.786,260.831,110.436
2025-05-01,Donetska oblast,769.0,315.1,5,12.817,5.252,60.057,27.348,267.67,114.322
2025-05-02,Donetska oblast,408.034,218.483,4,6.801,3.641,55.196,26.8,269.484,115.469
2025-05-03,Donetska oblast,562.65,308.8,4,9.378,5.147,59.487,28.579,270.204,116.802
2025-05-04,Donetska oblast,342.266,155.75,6,5.704,2.596,56.548,26.978,267.563,114.897
2025-05-05,Donetska oblast,556.833,225.783,6,9.281,3.763,59.821,26.921,266.522,112.784
2025-05-06,Donetska oblast,324.66700000000003,25.317,3,5.411,0.422,58.263,24.197,258.643,106.741
2025-05-07,Donetska oblast,209.583,132.7,4,3.493,2.212,52.885,23.033,252.288,104.545
2025-05-08,Donetska oblast,100.351,29.267,3,1.673,0.488,41.741,18.269,243.122,101.57
2025-05-09,Donetska oblast,206.70000000000002,95.033,4,3.445,1.584,38.385,16.212,238.129,101.125
2025-05-10,Donetska oblast,510.01599999999996,271.883,4,8.5,4.531,37.507,15.596,240.518,104.943
2025-05-11,Donetska oblast,396.4,215.067,4,6.607,3.584,38.41,16.584,241.932,108.148
2025-05-12,Donetska oblast,564.55,209.917,4,9.409,3.499,38.538,16.32,243.753,108.944
2025-05-13,Donetska oblast,615.2330000000001,302.683,5,10.254,5.045,43.381,20.943,249.211,113.678
2025-05-14,Donetska oblast,460.58299999999997,303.63300000000004,4,7.676,5.061,47.564,23.792,249.656,115.832
2025-05-15,Donetska oblast,567.283,249.367,4,9.455,4.156,55.346,27.46,246.785,117.766
2025-05-16,Donetska oblast,792.967,358.95,6,13.216,5.982,65.117,31.858,246.551,117.131
2025-05-17,Donetska oblast,260.084,150.0,4,4.335,2.5,60.952,29.827,237.515,113.142
2025-05-18,Donetska oblast,548.667,416.433,4,9.144,6.941,63.489,33.184,237.284,114.935
2025-05-19,Donetska oblast,360.95,137.3,6,6.016,2.288,60.096,31.973,232.59,111.442
2025-05-20,Donetska oblast,656.833,141.26600000000002,5,10.947,2.354,60.789,29.282,243.537,113.796
2025-05-21,Donetska oblast,1017.5,312.1,6,16.958,5.202,70.071,29.423,246.757,112.805
2025-05-22,Donetska oblast,795.2339999999999,250.38400000000001,4,13.254,4.173,73.87,29.44,251.372,113.74
2025-05-23,Donetska oblast,474.9,145.1,4,7.915,2.418,68.569,25.876,250.501,111.625
2025-05-24,Donetska oblast,359.317,149.367,4,5.989,2.489,70.223,25.865,244.918,107.424
2025-05-25,Donetska oblast,301.199,135.1,6,5.02,2.252,66.099,21.176,238.276,105.487
2025-05-26,Donetska oblast,429.5,73.483,2,7.158,1.225,67.241,20.113,240.347,103.344
2025-05-27,Donetska oblast,543.851,79.083,5,9.064,1.318,65.358,19.077,240.768,100.465
2025-05-28,Donetska oblast,768.533,423.383,5,12.809,7.056,61.209,20.931,247.569,103.701
2025-05-29,Donetska oblast,648.917,317.15,4,10.815,5.286,58.77,22.044,251.415,105.841
2025-05-30,Donetska oblast,487.13300000000004,160.233,5,8.119,2.671,58.974,22.297,250.663,105.136
2025-05-31,Donetska oblast,607.851,297.567,3,10.131,4.959,63.116,24.767,247.977,104.843
2025-06-01,Donetska oblast,277.633,83.967,5,4.627,1.399,62.723,23.914,245.803,102.601
2025-06-02,Donetska oblast,313.067,214.834,5,5.218,3.581,60.783,26.27,241.643,101.035
2025-06-03,Donetska oblast,550.283,247.2,4,9.171,4.12,60.89,29.072,245.11,102.559
2025-06-04,Donetska oblast,428.599,45.783,5,7.143,0.763,55.224,22.779,242.972,99.559
2025-06-05,Donetska oblast,610.0,30.0,4,10.167,0.5,54.576,17.993,247.728,99.637
2025-06-06,Donetska oblast,509.033,60.0,5,8.484,1.0,54.941,16.322,252.719,98.425
2025-06-07,Donetska oblast,683.4830000000001,151.433,4,11.391,2.524,56.201,13.887,262.437,100.461
2025-06-08,Donetska oblast,828.701,286.634,5,13.812,4.777,65.386,17.265,272.804,103.654
2025-06-09,Donetska oblast,288.23400000000004,180.683,4,4.804,3.011,64.972,16.695,269.108,102.134
2025-06-10,Donetska oblast,671.0,313.367,5,11.183,5.223,66.984,17.798,273.684,103.773
2025-06-11,Donetska oblast,756.016,416.333,5,12.6,6.939,72.441,23.974,276.875,107.213
2025-06-12,Donetska oblast,831.766,465.883,3,13.863,7.765,76.137,31.239,280.484,109.933
2025-06-13,Donetska oblast,646.818,249.517,5,10.78,4.159,78.433,34.398,283.588,109.031
2025-06-14,Donetska oblast,799.867,233.434,5,13.331,3.891,80.373,35.765,287.464,108.766
2025-06-15,Donetska oblast,381.233,166.883,4,6.354,2.781,72.915,33.769,280.602,105.565
2025-06-16,Donetska oblast,459.234,130.317,5,7.654,2.172,75.765,32.93,283.921,105.237
2025-06-17,Donetska oblast,674.866,267.38300000000004,6,11.248,4.456,75.83,32.163,286.025,102.752
2025-06-18,Donetska oblast,635.366,246.51600000000002,4,10.589,4.109,73.819,29.333,290.598,104.573
2025-06-19,Donetska oblast,571.249,194.917,7,9.521,3.249,69.477,24.817,289.172,105.468
2025-06-20,Donetska oblast,655.0160000000001,228.566,6,10.917,3.809,69.614,24.467,283.131,104.075
2025-06-21,Donetska oblast,805.284,489.067,3,13.421,8.151,69.704,28.727,283.298,108.053
2025-06-22,Donetska oblast,474.565,381.183,5,7.909,6.353,71.259,32.299,283.292,111.988
2025-06-23,Donetska oblast,690.035,455.151,5,11.501,7.586,75.106,37.713,288.804,117.085
2025-06-24,Donetska oblast,622.15,306.48400000000004,3,10.369,5.108,74.227,38.365,294.153,119.941
2025-06-25,Donetska oblast,382.767,303.45,3,6.379,5.058,70.017,39.314,293.374,123.774
2025-06-26,Donetska oblast,677.685,310.134,6,11.295,5.169,71.791,41.234,295.605,127.625
2025-06-27,Donetska oblast,923.066,413.35,5,15.384,6.889,76.258,44.314,298.18,127.458
2025-06-28,Donetska oblast,643.0490000000001,362.41600000000005,5,10.717,6.04,73.554,42.203,298.082,128.212
2025-06-29,Donetska oblast,634.516,129.933,4,10.575,2.166,76.22,38.016,300.538,127.707
2025-06-30,Donetska oblast,768.2660000000001,299.85,5,12.804,4.998,77.523,35.428,303.211,127.746
2025-07-01,Donetska oblast,506.41600000000005,314.199,6,8.44,5.237,75.594,35.557,307.024,131.584
2025-07-02,Donetska oblast,653.867,225.033,5,10.898,3.751,80.113,34.25,312.704,131.754
2025-07-03,Donetska oblast,825.6999999999999,401.51700000000005,4,13.762,6.692,82.58,35.773,317.295,134.326
2025-07-04,Donetska oblast,505.401,142.35,5,8.423,2.372,75.619,31.256,318.575,135.935
2025-07-05,Donetska oblast,754.783,298.767,6,12.58,4.979,77.482,30.195,320.988,140.414
2025-07-06,Donetska oblast,543.117,300.584,6,9.052,5.01,75.959,33.039,321.556,144.424
2025-07-07,Donetska oblast,262.017,114.417,6,4.367,1.907,67.522,29.948,314.532,143.807
2025-07-08,Donetska oblast,534.067,277.767,3,8.901,4.629,67.983,29.34,309.621,143.659
2025-07-09,Donetska oblast,337.082,183.75,5,5.618,3.062,62.703,28.651,310.435,143.71
2025-07-10,Donetska oblast,370.567,250.917,4,6.176,4.182,55.117,26.141,305.428,142.669
2025-07-11,Donetska oblast,238.45,115.8,3,3.974,1.93,50.668,25.699,296.802,137.66
2025-07-12,Donetska oblast,728.367,385.75,4,12.139,6.429,50.227,27.149,295.078,136.324
2025-07-13,Donetska oblast,389.151,67.56700000000001,6,6.486,1.126,47.661,23.265,290.784,133.291
2025-07-14,Donetska oblast,356.683,257.183,5,5.945,4.286,49.239,25.644,283.398,133.686
2025-07-15,Donetska oblast,559.8,382.183,4,9.33,6.37,49.668,27.385,286.374,137.275
2025-07-16,Donetska oblast,432.749,128.45,5,7.212,2.141,51.262,26.464,285.932,137.244
2025-07-17,Donetska oblast,380.034,311.65,4,6.334,5.194,51.42,27.476,281.018,137.982
2025-07-18,Donetska oblast,284.934,145.15,5,4.749,2.419,52.195,27.965,275.178,136.292
2025-07-19,Donetska oblast,775.7,227.667,4,12.928,3.794,52.984,25.33,278.585,136.837
2025-07-20,Donetska oblast,537.433,185.433,3,8.957,3.091,55.455,27.295,276.625,136.119
2025-07-21,Donetska oblast,325.8,104.617,4,5.43,1.744,54.94,24.753,268.634,129.712
2025-07-22,Donetska oblast,303.633,152.88299999999998,3,5.061,2.548,50.671,20.931,265.786,125.907
2025-07-23,Donetska oblast,617.151,297.29999999999995,7,10.286,4.955,53.745,23.745,264.571,123.276
2025-07-24,Donetska oblast,429.26800000000003,185.917,6,7.154,3.099,54.565,21.65,261.356,121.267
2025-07-25,Donetska oblast,411.801,224.25,6,6.863,3.738,56.679,22.969,261.84,119.947
2025-07-26,Donetska oblast,440.94899999999996,302.567,4,7.349,5.043,51.1,24.218,257.894,119.821
2025-07-27,Donetska oblast,536.367,281.717,3,8.939,4.695,51.082,25.822,251.449,117.627
2025-07-28,Donetska oblast,389.667,162.967,6,6.494,2.716,52.146,26.794,247.226,114.303
2025-07-29,Donetska oblast,295.367,79.6,5,4.923,1.327,52.008,25.573,241.574,113.464
2025-07-30,Donetska oblast,817.983,506.067,4,13.633,8.434,55.355,29.052,242.403,116.9
2025-07-31,Donetska oblast,692.099,320.233,5,11.535,5.337,59.736,31.29,245.498,117.0
2025-08-01,Donetska oblast,479.63300000000004,257.783,5,7.994,4.296,60.867,31.848,242.594,117.545
2025-08-02,Donetska oblast,582.017,428.54999999999995,7,9.7,7.142,63.218,33.947,238.532,117.995
2025-08-03,Donetska oblast,837.0,510.4,3,13.95,8.507,68.229,37.759,244.059,124.13
2025-08-04,Donetska oblast,584.1,238.517,4,9.735,3.975,71.47,39.018,241.214,123.126
2025-08-05,Donetska oblast,723.85,356.533,5,12.064,5.942,78.611,43.633,244.226,124.058
2025-08-06,Donetska oblast,392.867,122.433,6,6.548,2.041,71.526,37.24,246.407,124.192
2025-08-07,Donetska oblast,390.13300000000004,261.85,6,6.502,4.364,66.493,36.267,244.008,123.927
2025-08-08,Donetska oblast,355.51599999999996,186.416,5,5.925,3.107,64.424,35.078,244.315,123.972
2025-08-09,Donetska oblast,636.75,337.8,7,10.612,5.63,65.336,33.566,248.751,125.42
2025-08-10,Donetska oblast,553.35,356.183,2,9.222,5.936,60.608,30.995,253.999,129.426
2025-08-11,Donetska oblast,386.05,114.60000000000001,6,6.434,1.91,57.307,28.93,248.294,124.907
2025-08-12,Donetska oblast,521.1990000000001,187.733,6,8.687,3.129,53.93,26.117,250.495,126.91
2025-08-13,Donetska oblast,322.41800000000006,231.784,4,5.374,3.863,52.756,27.939,249.924,126.487
2025-08-14,Donetska oblast,527.3,328.783,5,8.788,5.48,55.042,29.055,249.382,125.597
2025-08-15,Donetska oblast,627.899,278.73400000000004,6,10.465,4.646,59.582,30.594,252.635,128.102
2025-08-16,Donetska oblast,393.43399999999997,298.683,5,6.557,4.978,55.527,29.942,252.858,127.886
2025-08-17,Donetska oblast,585.867,353.017,4,9.764,5.884,56.069,29.89,257.873,131.351
2025-08-18,Donetska oblast,684.585,356.134,7,11.41,5.936,61.045,33.916,256.355,133.493
2025-08-19,Donetska oblast,305.85,195.5,5,5.098,3.258,57.456,34.045,252.496,133.66
2025-08-20,Donetska oblast,377.501,112.267,4,6.292,1.871,58.374,32.053,253.358,133.787
2025-08-21,Donetska oblast,508.001,242.517,6,8.467,4.042,58.053,30.615,256.764,135.281
2025-08-22,Donetska oblast,384.8,301.31600000000003,5,6.413,5.022,54.001,30.991,252.891,135.348
2025-08-23,Donetska oblast,653.384,409.017,5,10.89,6.817,58.334,32.83,256.627,139.066
2025-08-24,Donetska oblast,631.799,202.4,4,10.53,3.373,59.1,30.319,260.294,138.701
2025-08-25,Donetska oblast,766.25,194.883,6,12.771,3.248,60.461,27.631,265.716,136.906
2025-08-26,Donetska oblast,676.617,294.05,5,11.277,4.901,66.64,29.274,268.054,137.112
2025-08-27,Donetska oblast,456.75,318.867,5,7.612,5.314,67.96,32.717,269.172,139.71
2025-08-28,Donetska oblast,760.033,420.0,4,12.667,7.0,72.16,35.675,276.916,145.383
2025-08-29,Donetska oblast,454.683,315.084,6,7.578,5.251,73.325,35.904,270.861,142.2
2025-08-30,Donetska oblast,579.917,277.15,3,9.665,4.619,72.1,33.706,268.991,141.482
2025-08-31,Donetska oblast,555.583,248.667,4,9.26,4.144,70.83,34.477,270.257,141.33
2025-09-01,Donetska oblast,423.516,221.9,4,7.059,3.698,65.118,34.927,267.616,137.886
2025-09-02,Donetska oblast,302.667,128.617,5,5.044,2.144,58.885,32.17,258.71,131.523
2025-09-03,Donetska oblast,348.749,209.7,5,5.812,3.495,57.085,30.351,254.787,131.043
2025-09-04,Donetska oblast,783.401,314.283,4,13.057,5.238,57.475,28.589,255.78,130.339
2025-09-05,Donetska oblast,718.55,322.1,5,11.976,5.368,61.873,28.706,261.208,133.666
2025-09-06,Donetska oblast,415.91700000000003,161.96699999999998,7,6.932,2.699,59.14,26.786,261.638,132.001
2025-09-07,Donetska oblast,341.13300000000004,147.433,3,5.686,2.457,55.566,25.099,261.399,131.351
2025-09-08,Donetska oblast,688.4159999999999,316.0,6,11.474,5.267,59.981,26.668,262.261,130.988
2025-09-09,Donetska oblast,354.499,194.18300000000002,5,5.908,3.236,60.845,27.76,258.947,128.288
2025-09-10,Donetska oblast,312.51800000000003,260.11699999999996,3,5.209,4.335,60.242,28.6,257.722,130.713
2025-09-11,Donetska oblast,321.233,214.79999999999998,6,5.354,3.58,52.539,26.942,254.389,131.164
2025-09-12,Donetska oblast,556.066,401.283,3,9.268,6.688,49.831,28.262,258.283,133.989
2025-09-13,Donetska oblast,502.95000000000005,305.55,7,8.382,5.092,51.281,30.655,257.877,133.601
2025-09-14,Donetska oblast,307.3,171.46699999999998,4,5.122,2.858,50.717,31.056,252.534,131.813
2025-09-15,Donetska oblast,517.966,362.51599999999996,4,8.633,6.042,47.876,31.831,254.61,132.877
2025-09-16,Donetska oblast,473.06600000000003,225.883,3,7.884,3.765,49.852,32.36,252.73,130.758
2025-09-17,Donetska oblast,261.899,207.183,3,4.365,3.453,49.008,31.478,245.685,128.275
2025-09-18,Donetska oblast,379.65,234.833,4,6.328,3.914,49.982,31.812,246.915,128.931
2025-09-19,Donetska oblast,342.333,219.85000000000002,5,5.706,3.664,46.42,28.788,246.329,130.724
2025-09-20,Donetska oblast,316.334,227.317,3,5.272,3.789,43.31,27.485,243.134,130.471
2025-09-21,Donetska oblast,301.1,241.1,4,5.018,4.018,43.206,28.645,241.739,129.467
2025-09-22,Donetska oblast,433.633,209.05,5,7.227,3.484,41.8,26.087,238.076,126.134
2025-09-23,Donetska oblast,514.066,207.949,5,8.568,3.466,42.484,25.788,236.114,126.227
2025-09-24,Donetska oblast,529.066,274.883,6,8.818,4.581,46.937,26.916,232.161,127.56
2025-09-25,Donetska oblast,629.45,370.383,4,10.491,6.173,51.1,29.175,231.375,128.832
2025-09-26,Donetska oblast,222.867,204.917,2,3.714,3.415,49.108,28.926,227.477,126.933
2025-09-27,Donetska oblast,955.4,360.866,3,15.923,6.014,59.759,31.151,230.733,125.947
2025-09-28,Donetska oblast,697.883,398.633,6,11.631,6.644,66.372,33.777,234.786,127.34
2025-09-29,Donetska oblast,586.533,238.983,4,9.776,3.983,68.921,34.276,234.897,126.704
2025-09-30,Donetska oblast,379.117,150.95100000000002,5,6.319,2.516,66.672,33.326,231.956,125.076
2025-10-01,Donetska oblast,770.318,345.98400000000004,5,12.839,5.766,70.693,34.511,237.736,127.144
2025-10-02,Donetska oblast,256.76599999999996,60.0,5,4.279,1.0,64.481,29.338,236.971,126.0
2025-10-03,Donetska oblast,363.31600000000003,324.383,3,6.055,5.406,66.822,31.329,237.214,127.911
2025-10-04,Donetska oblast,568.7660000000001,240.983,5,9.479,4.016,60.378,29.331,233.636,126.689
2025-10-05,Donetska oblast,539.433,366.483,3,8.991,6.108,57.738,28.795,230.651,127.429
2025-10-06,Donetska oblast,132.667,76.717,3,2.211,1.279,50.173,26.091,225.93,126.009
2025-10-07,Donetska oblast,308.25,184.167,6,5.138,3.069,48.992,26.644,225.382,126.621
2025-10-08,Donetska oblast,607.134,346.617,5,10.119,5.777,46.272,26.655,224.027,127.131
2025-10-09,Donetska oblast,431.3,321.45000000000005,5,7.188,5.358,49.181,31.013,225.307,129.253
2025-10-10,Donetska oblast,630.5160000000001,414.867,3,10.509,6.914,53.635,32.521,230.607,131.832
2025-10-11,Donetska oblast,138.934,38.683,5,2.316,0.645,46.472,29.15,227.569,128.897
2025-10-12,Donetska oblast,520.583,334.45,3,8.676,5.574,46.157,28.616,226.977,127.783
2025-10-13,Donetska oblast,465.7,89.15,4,7.762,1.486,51.708,28.823,226.357,124.177
2025-10-14,Donetska oblast,60.0,30.0,2,1.0,0.5,47.57,26.254,222.235,121.819
2025-10-15,Donetska oblast,713.233,303.017,2,11.887,5.05,49.338,25.527,225.489,120.827
2025-10-16,Donetska oblast,84.483,30.0,2,1.408,0.5,43.558,20.669,219.013,117.562
2025-10-17,Donetska oblast,348.31600000000003,61.233000000000004,4,5.805,1.021,38.854,14.776,220.453,115.13
2025-10-18,Donetska oblast,555.517,155.05,5,9.259,2.584,45.797,16.715,223.384,113.8
2025-10-19,Donetska oblast,603.567,213.417,3,10.059,3.557,47.18,14.698,227.737,113.693
2025-10-20,Donetska oblast,370.783,70.93299999999999,4,6.18,1.182,45.598,14.394,228.645,111.086
2025-10-21,Donetska oblast,514.617,310.567,4,8.577,5.176,53.175,19.07,232.204,112.244
2025-10-22,Donetska oblast,256.0,30.0,4,4.267,0.5,45.555,14.52,229.244,109.26
2025-10-23,Donetska oblast,472.3,329.25,3,7.872,5.488,52.019,19.508,228.548,111.282
2025-10-24,Donetska oblast,38.734,36.317,3,0.646,0.605,46.86,19.092,220.376,107.306
2025-10-25,Donetska oblast,711.616,326.4,3,11.86,5.44,49.461,21.948,221.745,106.573
2025-10-26,Donetska oblast,170.684,139.417,4,2.845,2.324,42.247,20.715,220.876,105.482
2025-10-27,Donetska oblast,584.5999999999999,224.583,4,9.743,3.743,45.81,23.276,214.696,103.211
2025-10-28,Donetska oblast,172.817,139.084,4,2.88,2.318,40.113,20.418,205.945,98.885
2025-10-29,Donetska oblast,149.85,0.0,3,2.498,0.0,38.344,19.918,198.667,94.902
2025-10-30,Donetska oblast,528.2660000000001,304.35,3,8.804,5.073,39.276,19.503,201.152,97.459
2025-10-31,Donetska oblast,472.866,405.383,4,7.881,6.756,46.511,25.654,196.194,98.449
2025-11-01,Donetska oblast,501.499,159.83300000000003,6,8.358,2.664,43.009,22.878,200.273,100.113
2025-11-02,Donetska oblast,176.05,116.05,5,2.934,1.934,43.098,22.488,197.152,96.641
2025-11-03,Donetska oblast,60.0,30.0,2,1.0,0.5,34.355,19.245,188.673,93.125
2025-11-04,Donetska oblast,441.517,380.3,3,7.359,6.338,38.834,23.265,187.041,93.355
2025-11-05,Donetska oblast,112.983,82.983,3,1.883,1.383,38.219,24.648,186.713,93.459
